w24__wave_height_avg,w24__wave_height_std,w24__swell_wave_height_avg,w24__swell_wave_period_avg,w24__wind_wave_height_avg,w24__ocean_current_velocity_avg,w24__sea_surface_temp_avg,w24__sea_level_std,w24__wave_direction_std,w24__wave_direction_mean,w24__wind_wave_direction_std,w24__wind_wave_direction_mean,w24__wind_wave_period_avg,w24__swell_wave_direction_std,w24__swell_wave_direction_mean,w24__ocean_current_direction_std,w24__ocean_current_direction_mean,w24__wind_speed_avg,w24__wind_direction_std,w24__wind_direction_mean,w24__rain_total,w24__cloud_cover_avg,w24__pressure_avg,w24__temperature_avg,w24__relative_humidity_avg,w24__wind_gusts_max,w24__apparent_temperature_avg,w24__swell_wave_height_slope_24h,w24__swell_wave_height_last,w24__swell_wave_height_mean_24h,w24__wave_height_slope_24h,w24__wave_height_last,w24__wave_height_mean_24h,w24__wind_speed_10m_slope_24h,w24__wind_speed_10m_last,w24__wind_speed_10m_mean_24h,w24__temperature_2m_slope_24h,w24__temperature_2m_last,w24__temperature_2m_mean_24h,w24__swell_wave_height_hrs_since_max_24h,w24__swell_wave_height_hrs_since_min_24h,w24__swell_wave_height_hrs_above_mean_24h,w24__swell_wave_height_hrs_below_mean_24h,w24__wave_height_hrs_since_max_24h,w24__wave_height_hrs_since_min_24h,w24__wave_height_hrs_above_mean_24h,w24__wave_height_hrs_below_mean_24h,w24__wind_speed_10m_hrs_since_max_24h,w24__wind_speed_10m_hrs_since_min_24h,w24__wind_speed_10m_hrs_above_mean_24h,w24__wind_speed_10m_hrs_below_mean_24h,w24__temperature_2m_hrs_since_max_24h,w24__temperature_2m_hrs_since_min_24h,w24__temperature_2m_hrs_above_mean_24h,w24__temperature_2m_hrs_below_mean_24h,w24__wave_direction_circ_mean_24h,w24__wave_direction_std_24h,w24__wind_wave_direction_circ_mean_24h,w24__wind_wave_direction_std_24h,w24__swell_wave_direction_circ_mean_24h,w24__swell_wave_direction_std_24h,w24__ocean_current_direction_circ_mean_24h,w24__ocean_current_direction_std_24h,w24__wind_direction_10m_circ_mean_24h,w24__wind_direction_10m_std_24h,w48__wave_height_avg,w48__wave_height_std,w48__swell_wave_height_avg,w48__swell_wave_period_avg,w48__wind_wave_height_avg,w48__ocean_current_velocity_avg,w48__sea_surface_temp_avg,w48__sea_level_std,w48__wave_direction_std,w48__wave_direction_mean,w48__wind_wave_direction_std,w48__wind_wave_direction_mean,w48__wind_wave_period_avg,w48__swell_wave_direction_std,w48__swell_wave_direction_mean,w48__ocean_current_direction_std,w48__ocean_current_direction_mean,w48__wind_speed_avg,w48__wind_direction_std,w48__wind_direction_mean,w48__rain_total,w48__cloud_cover_avg,w48__pressure_avg,w48__temperature_avg,w48__relative_humidity_avg,w48__wind_gusts_max,w48__apparent_temperature_avg,w48__swell_wave_height_slope_24h,w48__swell_wave_height_last,w48__swell_wave_height_mean_24h,w48__wave_height_slope_24h,w48__wave_height_last,w48__wave_height_mean_24h,w48__wind_speed_10m_slope_24h,w48__wind_speed_10m_last,w48__wind_speed_10m_mean_24h,w48__temperature_2m_slope_24h,w48__temperature_2m_last,w48__temperature_2m_mean_24h,w48__swell_wave_height_hrs_since_max_24h,w48__swell_wave_height_hrs_since_min_24h,w48__swell_wave_height_hrs_above_mean_24h,w48__swell_wave_height_hrs_below_mean_24h,w48__wave_height_hrs_since_max_24h,w48__wave_height_hrs_since_min_24h,w48__wave_height_hrs_above_mean_24h,w48__wave_height_hrs_below_mean_24h,w48__wind_speed_10m_hrs_since_max_24h,w48__wind_speed_10m_hrs_since_min_24h,w48__wind_speed_10m_hrs_above_mean_24h,w48__wind_speed_10m_hrs_below_mean_24h,w48__temperature_2m_hrs_since_max_24h,w48__temperature_2m_hrs_since_min_24h,w48__temperature_2m_hrs_above_mean_24h,w48__temperature_2m_hrs_below_mean_24h,w48__wave_direction_circ_mean_24h,w48__wave_direction_std_24h,w48__wind_wave_direction_circ_mean_24h,w48__wind_wave_direction_std_24h,w48__swell_wave_direction_circ_mean_24h,w48__swell_wave_direction_std_24h,w48__ocean_current_direction_circ_mean_24h,w48__ocean_current_direction_std_24h,w48__wind_direction_10m_circ_mean_24h,w48__wind_direction_10m_std_24h,w72__wave_height_avg,w72__wave_height_std,w72__swell_wave_height_avg,w72__swell_wave_period_avg,w72__wind_wave_height_avg,w72__ocean_current_velocity_avg,w72__sea_surface_temp_avg,w72__sea_level_std,w72__wave_direction_std,w72__wave_direction_mean,w72__wind_wave_direction_std,w72__wind_wave_direction_mean,w72__wind_wave_period_avg,w72__swell_wave_direction_std,w72__swell_wave_direction_mean,w72__ocean_current_direction_std,w72__ocean_current_direction_mean,w72__wind_speed_avg,w72__wind_direction_std,w72__wind_direction_mean,w72__rain_total,w72__cloud_cover_avg,w72__pressure_avg,w72__temperature_avg,w72__relative_humidity_avg,w72__wind_gusts_max,w72__apparent_temperature_avg,w72__swell_wave_height_slope_24h,w72__swell_wave_height_last,w72__swell_wave_height_mean_24h,w72__wave_height_slope_24h,w72__wave_height_last,w72__wave_height_mean_24h,w72__wind_speed_10m_slope_24h,w72__wind_speed_10m_last,w72__wind_speed_10m_mean_24h,w72__temperature_2m_slope_24h,w72__temperature_2m_last,w72__temperature_2m_mean_24h,w72__swell_wave_height_hrs_since_max_24h,w72__swell_wave_height_hrs_since_min_24h,w72__swell_wave_height_hrs_above_mean_24h,w72__swell_wave_height_hrs_below_mean_24h,w72__wave_height_hrs_since_max_24h,w72__wave_height_hrs_since_min_24h,w72__wave_height_hrs_above_mean_24h,w72__wave_height_hrs_below_mean_24h,w72__wind_speed_10m_hrs_since_max_24h,w72__wind_speed_10m_hrs_since_min_24h,w72__wind_speed_10m_hrs_above_mean_24h,w72__wind_speed_10m_hrs_below_mean_24h,w72__temperature_2m_hrs_since_max_24h,w72__temperature_2m_hrs_since_min_24h,w72__temperature_2m_hrs_above_mean_24h,w72__temperature_2m_hrs_below_mean_24h,w72__wave_direction_circ_mean_24h,w72__wave_direction_std_24h,w72__wind_wave_direction_circ_mean_24h,w72__wind_wave_direction_std_24h,w72__swell_wave_direction_circ_mean_24h,w72__swell_wave_direction_std_24h,w72__ocean_current_direction_circ_mean_24h,w72__ocean_current_direction_std_24h,w72__wind_direction_10m_circ_mean_24h,w72__wind_direction_10m_std_24h
2.2243478260869565,0.27409066328425846,2.17304347826087,9.082608695652175,0.2243478260869566,0.4913043478260869,18.069565217391304,0.30563870789356157,1.4405203276001524,189.5653025296276,26.666065539996694,181.6058000253264,2.0130434782608693,1.0761518325953916,190.39124758825605,94.22842483789502,222.06053678702423,11.456521739130435,33.05295786636069,198.03339868649076,0.0,82.43478260869566,1016.2695652173913,19.291304347826088,79.65217391304348,39.6,19.808695652173906,-0.03308300395256916,1.9,2.17304347826087,-0.039367588932806286,1.94,2.2243478260869565,0.865513833992095,24.5,11.456521739130435,-0.001976284584980544,19.3,19.291304347826088,22.0,2.0,11.0,12.0,22.0,2.0,11.0,12.0,0.0,16.0,13.0,10.0,22.0,12.0,11.0,12.0,189.5653025296276,1.4405203276001524,181.6058000253264,26.666065539996694,190.39124758825605,1.0761518325953916,222.06053678702423,94.22842483789502,198.03339868649076,33.05295786636069,2.4302127659574473,0.4226597426942352,2.382978723404256,10.002127659574464,0.15914893617021275,0.6638297872340425,18.053191489361705,0.3458776660207897,2.594914260337206,191.5102695195174,53.04126297674635,135.21329600573404,1.608510638297872,3.2722588644322887,192.6574505836074,70.01908686522133,206.0796637437117,11.100000000000001,67.87070065499954,135.21811497029714,0.0,66.46808510638297,1016.3936170212764,18.989361702127656,80.68085106382979,39.6,19.453191489361704,-0.009616096207215584,1.9,2.382978723404256,-0.010462534690101779,1.94,2.4302127659574473,0.15268270120259023,24.5,11.100000000000001,0.03889916743755779,19.3,18.989361702127656,32.0,46.0,18.0,29.0,32.0,46.0,21.0,26.0,0.0,16.0,23.0,24.0,28.0,33.0,27.0,20.0,191.5102695195174,2.594914260337206,135.21329600573404,53.04126297674635,192.6574505836074,3.2722588644322887,206.0796637437117,70.01908686522133,135.21811497029714,67.87070065499954,2.172676056338028,0.5014862417895684,2.0416901408450703,9.442957746478873,0.1132394366197183,0.663380281690141,18.03661971830986,0.3853610499687248,5.158064928131179,189.23072328812623,69.24164667165866,169.83364563876188,1.312676056338028,7.196103349766673,197.02825641941962,57.99519164138633,198.76248032080414,10.195774647887324,89.91762830099363,171.68597676376683,0.0,46.647887323943664,1019.0647887323943,18.343661971830983,77.16901408450704,39.6,18.50281690140846,0.017040241448692147,1.9,2.0416901408450703,0.011261569416498984,1.94,2.172676056338028,0.10822266934942983,24.5,10.195774647887324,0.053008048289738284,19.3,18.343661971830983,32.0,65.0,33.0,38.0,32.0,59.0,30.0,41.0,0.0,68.0,36.0,35.0,28.0,63.0,41.0,30.0,189.23072328812623,5.158064928131179,169.83364563876188,69.24164667165866,197.02825641941962,7.196103349766673,198.76248032080414,57.99519164138633,171.68597676376683,89.91762830099363
